,date,open,close,high,low,code
648,2012-11-06,11.801,11.909,12.026,11.325,000776
649,2012-11-07,11.774,11.666,11.873,11.523,000776
650,2012-11-08,11.496,11.164,11.568,11.137,000776
651,2012-11-09,11.146,11.029,11.226,10.957,000776
652,2012-11-12,11.038,11.235,11.262,10.912,000776
653,2012-11-13,11.208,10.84,11.208,10.84,000776
654,2012-11-14,10.84,10.993,11.11,10.732,000776
655,2012-11-15,10.84,10.849,11.074,10.75,000776
656,2012-11-16,10.795,10.912,10.984,10.688,000776
657,2012-11-19,10.894,11.092,11.173,10.885,000776
658,2012-11-20,11.155,10.885,11.181,10.777,000776
659,2012-11-21,10.849,11.253,11.289,10.831,000776
660,2012-11-22,11.119,11.137,11.28,11.083,000776
661,2012-11-23,11.217,11.146,11.334,11.092,000776
662,2012-11-26,11.119,10.93,11.181,10.912,000776
663,2012-11-27,10.903,10.697,11.011,10.688,000776
664,2012-11-28,10.616,10.768,10.813,10.598,000776
665,2012-11-29,10.759,9.969,10.858,9.861,000776
666,2012-11-30,9.987,9.987,10.077,9.556,000776
667,2012-12-03,9.969,9.789,10.194,9.655,000776
668,2012-12-04,9.789,10.05,10.122,9.7,000776
669,2012-12-05,10.05,10.966,11.056,9.969,000776
670,2012-12-06,10.867,10.894,11.029,10.777,000776
671,2012-12-07,10.867,11.415,11.568,10.867,000776
672,2012-12-10,11.415,11.424,11.792,11.361,000776
673,2012-12-11,11.316,11.424,11.577,11.217,000776
674,2012-12-12,11.406,11.451,11.514,11.181,000776
675,2012-12-13,11.343,11.181,11.469,11.137,000776
676,2012-12-14,11.28,12.304,12.304,11.226,000776
677,2012-12-17,12.34,12.502,12.798,12.259,000776
678,2012-12-18,12.385,12.52,12.78,12.241,000776
679,2012-12-19,12.394,12.529,12.735,12.304,000776
680,2012-12-20,12.403,12.583,12.906,12.187,000776
681,2012-12-21,12.583,12.412,12.735,12.268,000776
682,2012-12-24,12.358,12.376,12.816,12.277,000776
683,2012-12-25,12.304,12.457,12.897,11.99,000776
684,2012-12-26,12.403,12.735,12.78,12.295,000776
685,2012-12-27,12.753,13.157,13.588,12.753,000776
686,2012-12-28,13.346,13.633,13.822,13.023,000776
687,2012-12-31,13.876,13.849,13.921,13.508,000776
688,2013-01-04,14.011,13.732,14.406,13.606,000776
689,2013-01-07,13.606,13.481,13.714,13.274,000776
690,2013-01-08,13.463,13.319,13.651,13.139,000776
691,2013-01-09,13.265,13.49,13.696,13.202,000776
692,2013-01-10,13.319,13.579,13.903,13.319,000776
693,2013-01-11,13.57,13.023,13.642,12.825,000776
694,2013-01-14,12.951,13.795,13.912,12.915,000776
695,2013-01-15,13.822,13.66,13.876,13.526,000776
696,2013-01-16,13.642,13.355,13.651,13.068,000776
697,2013-01-17,13.274,13.445,13.651,13.13,000776
698,2013-01-18,13.472,13.508,13.723,13.247,000776
699,2013-01-21,13.481,13.499,13.606,13.292,000776
700,2013-01-22,13.49,13.364,13.669,13.184,000776
701,2013-01-23,13.265,13.256,13.409,13.023,000776
702,2013-01-24,13.256,13.193,13.768,13.068,000776
703,2013-01-25,13.166,12.834,13.202,12.807,000776
704,2013-01-28,12.843,13.418,13.436,12.843,000776
705,2013-01-29,13.409,13.975,14.082,13.31,000776
706,2013-01-30,14.011,13.84,14.504,13.75,000776
707,2013-01-31,13.921,13.768,13.975,13.526,000776
708,2013-02-01,13.723,14.46,14.504,13.615,000776
709,2013-02-04,14.666,14.172,14.891,14.118,000776
710,2013-02-05,13.939,14.145,14.343,13.786,000776
711,2013-02-06,14.145,14.9,15.447,14.1,000776
712,2013-02-07,14.846,15.16,15.25,14.451,000776
713,2013-02-08,15.088,15.052,15.376,14.873,000776
714,2013-02-18,15.079,14.46,15.16,14.415,000776
715,2013-02-19,14.46,14.145,14.531,14.028,000776
716,2013-02-20,14.055,13.849,14.118,13.669,000776
717,2013-02-21,13.705,13.346,13.75,13.202,000776
718,2013-02-22,13.382,13.382,13.615,13.319,000776
719,2013-02-25,13.552,13.579,13.894,13.544,000776
720,2013-02-26,13.436,13.418,13.84,13.157,000776
721,2013-02-27,13.561,13.84,14.002,13.526,000776
722,2013-02-28,14.011,14.478,14.603,13.804,000776
723,2013-03-01,14.379,14.469,14.621,14.1,000776
724,2013-03-04,14.145,13.517,14.19,13.346,000776
725,2013-03-05,13.517,14.028,14.127,13.517,000776
726,2013-03-06,14.145,13.984,14.199,13.858,000776
727,2013-03-07,14.1,13.732,14.235,13.606,000776
728,2013-03-08,13.768,13.391,13.822,13.301,000776
729,2013-03-11,13.4,13.05,13.427,12.942,000776
730,2013-03-12,13.05,12.888,13.337,12.672,000776
731,2013-03-13,12.879,12.753,12.978,12.708,000776
732,2013-03-14,12.771,12.852,13.059,12.762,000776
733,2013-03-15,12.933,13.085,13.319,12.493,000776
734,2013-03-18,12.933,12.771,12.978,12.672,000776
735,2013-03-19,12.798,12.915,13.041,12.529,000776
736,2013-03-20,12.942,13.436,13.463,12.942,000776
737,2013-03-21,13.436,13.337,13.49,13.247,000776
738,2013-03-22,13.328,13.175,13.391,13.112,000776
739,2013-03-25,13.22,12.933,13.301,12.933,000776
740,2013-03-26,12.843,12.69,12.852,12.538,000776
741,2013-03-27,12.663,12.717,12.915,12.565,000776
742,2013-03-28,12.484,11.846,12.493,11.819,000776
743,2013-03-29,11.945,11.72,12.008,11.702,000776
744,2013-04-01,11.747,11.792,11.909,11.729,000776
745,2013-04-02,11.81,12.026,12.151,11.765,000776
746,2013-04-03,12.089,11.99,12.259,11.936,000776
747,2013-04-08,11.568,11.774,11.882,11.496,000776
748,2013-04-09,11.828,12.008,12.151,11.828,000776
749,2013-04-10,12.035,11.855,12.089,11.765,000776
750,2013-04-11,12.026,11.792,12.124,11.774,000776
751,2013-04-12,11.81,11.514,11.9,11.46,000776
752,2013-04-15,11.514,11.46,11.702,11.298,000776
753,2013-04-16,11.325,11.837,11.891,11.298,000776
754,2013-04-17,11.846,11.837,11.909,11.711,000776
755,2013-04-18,11.711,11.927,12.062,11.684,000776
756,2013-04-19,11.999,12.331,12.43,11.954,000776
757,2013-04-22,12.259,12.322,12.367,12.214,000776
758,2013-04-23,12.304,11.666,12.322,11.648,000776
759,2013-04-24,11.693,12.035,12.178,11.675,000776
760,2013-04-25,11.99,11.927,12.286,11.774,000776
761,2013-04-26,12.035,11.81,12.116,11.774,000776
762,2013-05-02,11.774,11.882,12.026,11.684,000776
763,2013-05-03,12.026,12.232,12.448,11.99,000776
764,2013-05-06,12.304,12.421,12.511,12.214,000776
765,2013-05-07,12.385,12.25,12.385,12.133,000776
766,2013-05-08,12.268,12.214,12.412,12.124,000776
767,2013-05-09,12.214,12.08,12.214,11.864,000776
768,2013-05-10,12.017,12.151,12.259,11.963,000776
769,2013-05-13,12.16,11.909,12.196,11.855,000776
770,2013-05-14,11.873,11.711,11.891,11.657,000776
771,2013-05-15,11.756,11.864,11.882,11.738,000776
772,2013-05-16,11.882,12.187,12.295,11.729,000776
773,2013-05-17,12.205,12.313,12.367,12.107,000776
774,2013-05-20,12.313,12.385,12.609,12.313,000776
775,2013-05-21,12.385,12.331,12.412,12.187,000776
776,2013-05-22,12.349,12.358,12.529,12.259,000776
777,2013-05-23,12.286,12.205,12.475,12.169,000776
778,2013-05-24,12.295,12.25,12.394,12.142,000776
779,2013-05-27,12.205,12.358,12.484,12.16,000776
780,2013-05-28,12.385,12.843,12.843,12.313,000776
781,2013-05-29,12.933,12.69,12.987,12.681,000776
782,2013-05-30,12.708,12.807,13.023,12.699,000776
783,2013-05-31,12.861,12.699,12.987,12.69,000776
784,2013-06-03,12.699,12.592,12.843,12.547,000776
785,2013-06-04,12.592,12.295,12.627,12.214,000776
786,2013-06-05,12.358,12.412,12.439,12.286,000776
787,2013-06-06,12.322,12.044,12.385,12.008,000776
788,2013-06-07,12.098,11.711,12.34,11.657,000776
789,2013-06-13,11.541,11.011,11.541,10.921,000776
790,2013-06-14,11.092,11.029,11.164,10.921,000776
791,2013-06-17,11.065,10.885,11.119,10.84,000776
792,2013-06-18,10.957,10.957,11.047,10.858,000776
793,2013-06-19,10.876,10.939,10.966,10.571,000776
794,2013-06-20,10.795,10.607,10.885,10.571,000776
795,2013-06-21,10.337,10.885,10.912,10.221,000776
796,2013-06-24,10.777,10.077,10.795,9.951,000776
797,2013-06-25,9.978,9.951,10.229,9.116,000776
798,2013-06-26,9.969,9.978,10.05,9.574,000776
799,2013-06-27,10.041,9.745,10.212,9.745,000776
800,2013-06-28,9.691,9.951,10.212,9.592,000776
801,2013-07-01,9.87,9.978,10.068,9.789,000776
802,2013-07-02,10.005,9.996,10.104,9.771,000776
803,2013-07-03,9.96,9.691,9.969,9.592,000776
804,2013-07-04,9.601,9.807,9.951,9.385,000776
805,2013-07-05,9.861,10.176,10.391,9.834,000776
806,2013-07-08,9.978,9.888,10.203,9.807,000776
807,2013-07-09,9.897,9.888,10.005,9.789,000776
808,2013-07-10,9.933,10.364,10.445,9.879,000776
809,2013-07-11,10.473,11.138,11.311,10.392,000776
810,2013-07-12,11.065,10.701,11.256,10.655,000776
811,2013-07-15,10.937,11.556,11.775,10.937,000776
812,2013-07-16,11.465,11.611,11.675,11.392,000776
813,2013-07-17,11.556,11.183,11.693,11.119,000776
814,2013-07-18,11.101,10.947,11.347,10.874,000776
815,2013-07-19,10.992,10.492,11.22,10.492,000776
816,2013-07-22,10.382,10.692,10.71,10.301,000776
817,2013-07-23,10.701,11.038,11.238,10.628,000776
818,2013-07-24,10.919,10.883,10.974,10.592,000776
819,2013-07-25,11.01,10.901,11.256,10.837,000776
820,2013-07-26,10.837,10.728,10.892,10.601,000776
821,2013-07-29,10.564,10.455,10.692,10.41,000776
822,2013-07-30,10.601,10.628,10.983,10.473,000776
823,2013-07-31,10.737,10.774,11.038,10.692,000776
824,2013-08-01,10.947,11.074,11.192,10.81,000776
825,2013-08-02,11.192,10.947,11.265,10.892,000776
826,2013-08-05,10.965,11.183,11.283,10.947,000776
827,2013-08-06,11.129,11.265,11.301,11.019,000776
828,2013-08-07,11.247,11.11,11.502,11.056,000776
829,2013-08-08,11.092,11.047,11.201,10.91,000776
830,2013-08-09,11.138,11.119,11.183,10.937,000776
831,2013-08-12,11.174,11.556,11.611,11.138,000776
832,2013-08-13,11.502,11.538,11.584,11.411,000776
833,2013-08-14,11.556,11.374,11.693,11.329,000776
834,2013-08-15,11.338,11.092,11.493,11.047,000776
835,2013-08-16,10.992,11.056,12.084,10.992,000776
836,2013-08-19,10.719,10.783,10.91,10.546,000776
837,2013-08-20,10.774,10.601,10.91,10.546,000776
838,2013-08-21,10.665,10.619,10.701,10.51,000776
839,2013-08-22,10.601,10.537,10.701,10.473,000776
840,2013-08-23,10.637,10.364,10.674,10.21,000776
841,2013-08-26,10.665,10.837,10.901,10.601,000776
842,2013-08-27,10.828,10.819,10.892,10.701,000776
843,2013-08-28,10.692,10.692,10.837,10.601,000776
844,2013-08-29,10.865,10.728,10.947,10.71,000776
845,2013-08-30,10.737,10.765,10.965,10.555,000776
846,2013-09-02,10.81,10.792,10.919,10.674,000776
847,2013-09-03,10.865,10.883,10.919,10.71,000776
848,2013-09-04,10.828,10.765,10.947,10.746,000776
849,2013-09-05,10.755,10.655,10.846,10.646,000776
850,2013-09-06,10.583,10.646,10.792,10.583,000776
851,2013-09-09,10.728,11.138,11.311,10.646,000776
852,2013-09-10,11.192,11.574,11.593,11.129,000776
853,2013-09-11,11.738,11.474,11.938,11.465,000776
854,2013-09-12,11.474,11.756,11.966,11.465,000776
855,2013-09-13,11.693,11.602,11.802,11.547,000776
856,2013-09-16,11.747,11.411,11.82,11.383,000776
857,2013-09-17,11.447,11.229,11.593,11.22,000776
858,2013-09-18,11.238,11.292,11.402,11.147,000776
859,2013-09-23,11.329,11.42,11.456,11.21,000776
860,2013-09-24,11.374,11.129,11.383,11.056,000776
861,2013-09-25,11.101,11.01,11.283,10.992,000776
862,2013-09-26,10.992,10.619,11.056,10.555,000776
863,2013-09-27,10.628,10.883,10.928,10.601,000776
864,2013-09-30,10.965,10.783,10.992,10.737,000776
865,2013-10-08,10.728,10.91,10.974,10.655,000776
866,2013-10-09,10.856,10.974,11.083,10.774,000776
867,2013-10-10,10.992,10.683,11.001,10.646,000776
868,2013-10-11,10.755,10.883,10.947,10.728,000776
869,2013-10-14,10.883,10.792,10.956,10.737,000776
870,2013-10-15,10.846,10.874,10.928,10.783,000776
871,2013-10-16,10.828,10.555,10.865,10.464,000776
872,2013-10-17,10.637,10.655,10.801,10.564,000776
873,2013-10-18,10.574,10.774,10.965,10.574,000776
874,2013-10-21,10.774,10.937,10.974,10.701,000776
875,2013-10-22,10.928,10.774,10.937,10.746,000776
876,2013-10-23,10.828,10.737,10.983,10.701,000776
877,2013-10-24,10.701,10.555,10.701,10.546,000776
878,2013-10-25,10.564,10.483,10.737,10.41,000776
879,2013-10-28,10.483,10.428,10.546,10.373,000776
880,2013-10-29,10.464,10.583,10.728,10.273,000776
881,2013-10-30,10.564,10.628,10.646,10.492,000776
882,2013-10-31,10.674,10.51,10.674,10.492,000776
883,2013-11-01,10.619,10.665,10.692,10.537,000776
884,2013-11-04,10.737,10.555,10.765,10.537,000776
885,2013-11-05,10.473,10.655,10.683,10.41,000776
886,2013-11-06,10.619,10.492,10.665,10.483,000776
887,2013-11-07,10.473,10.492,10.574,10.41,000776
888,2013-11-08,10.419,10.173,10.51,10.128,000776
889,2013-11-11,10.182,10.164,10.264,10.0,000776
890,2013-11-12,10.182,10.464,10.528,10.173,000776
891,2013-11-13,10.346,10.2,10.419,10.191,000776
892,2013-11-14,10.273,10.228,10.301,10.173,000776
893,2013-11-15,10.282,10.728,11.074,10.264,000776
894,2013-11-18,10.846,11.374,11.374,10.737,000776
895,2013-11-19,11.283,11.174,11.329,11.101,000776
896,2013-11-20,11.338,11.256,11.42,11.083,000776
897,2013-11-21,11.101,11.119,11.238,10.828,000776
898,2013-11-22,11.192,11.065,11.283,11.019,000776
899,2013-11-25,10.928,10.992,11.229,10.919,000776
900,2013-11-26,10.974,10.992,11.21,10.965,000776
901,2013-11-27,11.01,11.292,11.402,10.947,000776
902,2013-11-28,11.311,11.547,11.966,11.265,000776
903,2013-11-29,11.574,11.502,11.62,11.383,000776
904,2013-12-02,12.011,12.257,12.612,11.766,000776
905,2013-12-03,12.321,12.33,12.457,12.075,000776
906,2013-12-04,12.33,12.202,12.539,12.157,000776
907,2013-12-05,12.184,12.366,12.648,12.13,000776
908,2013-12-06,12.375,12.193,12.448,12.084,000776
909,2013-12-09,12.202,12.193,12.548,12.075,000776
910,2013-12-10,12.175,12.175,12.33,12.084,000776
911,2013-12-11,12.084,11.638,12.093,11.529,000776
912,2013-12-12,11.593,11.574,11.738,11.483,000776
913,2013-12-13,11.42,11.693,11.738,11.402,000776
914,2013-12-16,11.847,11.456,11.893,11.429,000776
915,2013-12-17,11.483,11.465,11.638,11.402,000776
916,2013-12-18,11.511,11.638,11.766,11.474,000776
917,2013-12-19,11.738,11.574,11.82,11.511,000776
918,2013-12-20,11.638,11.083,11.665,11.083,000776
919,2013-12-23,11.201,11.229,11.365,11.065,000776
920,2013-12-24,11.174,10.965,11.265,10.819,000776
921,2013-12-25,10.983,11.147,11.183,10.892,000776
922,2013-12-26,11.156,10.91,11.156,10.874,000776
923,2013-12-27,10.919,11.165,11.238,10.883,000776
924,2013-12-30,11.265,11.083,11.265,11.065,000776
925,2013-12-31,11.092,11.356,11.374,11.056,000776
926,2014-01-02,11.292,11.274,11.356,11.183,000776
927,2014-01-03,11.174,11.01,11.247,10.928,000776
928,2014-01-06,11.01,10.874,11.01,10.737,000776
929,2014-01-07,10.737,10.819,10.91,10.692,000776
930,2014-01-08,10.901,10.901,11.065,10.792,000776
931,2014-01-09,10.856,10.683,10.974,10.646,000776
932,2014-01-10,10.637,10.437,10.701,10.392,000776
933,2014-01-13,10.464,10.373,10.564,10.291,000776
934,2014-01-14,10.364,10.492,10.555,10.282,000776
935,2014-01-15,10.464,10.419,10.473,10.319,000776
936,2014-01-16,10.437,10.501,10.61,10.346,000776
937,2014-01-17,10.437,10.373,10.483,10.355,000776
938,2014-01-20,10.337,10.382,10.446,10.31,000776
939,2014-01-21,10.419,10.574,10.719,10.401,000776
940,2014-01-22,10.592,10.956,10.974,10.519,000776
941,2014-01-23,10.937,10.828,10.992,10.801,000776
942,2014-01-24,10.774,10.874,11.001,10.774,000776
943,2014-01-27,10.755,10.628,10.783,10.619,000776
944,2014-01-28,10.692,10.692,10.774,10.637,000776
945,2014-01-29,10.774,10.683,10.774,10.646,000776
946,2014-01-30,10.637,10.455,10.674,10.446,000776
947,2014-02-07,10.373,10.583,10.61,10.328,000776
948,2014-02-10,10.601,10.819,10.856,10.601,000776
949,2014-02-11,10.783,10.846,11.056,10.746,000776
950,2014-02-12,10.928,10.91,11.01,10.801,000776
951,2014-02-13,10.837,10.792,10.974,10.728,000776
952,2014-02-14,10.765,10.837,10.892,10.755,000776
953,2014-02-17,10.919,10.846,10.965,10.801,000776
954,2014-02-18,10.865,10.483,10.865,10.446,000776
955,2014-02-19,10.473,10.555,10.646,10.328,000776
956,2014-02-20,10.564,10.355,10.637,10.337,000776
957,2014-02-21,10.291,10.119,10.364,10.055,000776
958,2014-02-24,10.055,9.8,10.055,9.645,000776
959,2014-02-25,9.791,9.563,9.855,9.554,000776
960,2014-02-26,9.491,9.527,9.682,9.336,000776
961,2014-02-27,9.582,9.409,9.691,9.345,000776
962,2014-02-28,9.4,9.782,9.827,9.309,000776
963,2014-03-03,9.645,9.518,9.7,9.427,000776
964,2014-03-04,9.518,9.491,9.618,9.363,000776
965,2014-03-05,9.518,9.391,9.563,9.363,000776
966,2014-03-06,9.391,9.463,9.509,9.181,000776
967,2014-03-07,9.418,9.327,9.527,9.281,000776
968,2014-03-10,9.2,9.072,9.272,9.063,000776
969,2014-03-11,9.063,9.027,9.099,8.817,000776
970,2014-03-12,8.927,8.981,9.045,8.772,000776
971,2014-03-13,9.027,9.054,9.209,8.972,000776
972,2014-03-14,8.981,8.954,9.09,8.872,000776
973,2014-03-17,9.008,9.045,9.054,8.899,000776
974,2014-03-18,9.054,8.972,9.072,8.954,000776
975,2014-03-19,8.945,8.872,8.972,8.836,000776
976,2014-03-20,8.872,8.772,8.981,8.763,000776
977,2014-03-21,8.735,9.145,9.2,8.726,000776
978,2014-03-24,9.09,9.345,9.491,9.036,000776
979,2014-03-25,9.281,9.29,9.454,9.245,000776
980,2014-03-26,9.418,9.254,9.472,9.19,000776
981,2014-03-27,9.245,9.099,9.336,9.072,000776
982,2014-03-28,9.081,9.099,9.181,9.063,000776
983,2014-03-31,9.136,8.99,9.19,8.927,000776
984,2014-04-01,8.99,9.09,9.163,8.972,000776
985,2014-04-02,9.109,9.163,9.218,9.072,000776
986,2014-04-03,9.227,9.254,9.427,9.209,000776
987,2014-04-04,9.227,9.372,9.391,9.172,000776
988,2014-04-08,9.363,9.591,9.691,9.327,000776
989,2014-04-09,9.6,9.509,9.691,9.472,000776
990,2014-04-10,9.573,9.836,10.064,9.482,000776
991,2014-04-11,9.818,9.727,9.937,9.7,000776
992,2014-04-14,9.736,9.682,9.8,9.582,000776
993,2014-04-15,9.636,9.454,9.654,9.409,000776
994,2014-04-16,9.436,9.518,9.645,9.418,000776
995,2014-04-17,9.563,9.518,9.645,9.445,000776
996,2014-04-18,9.454,9.573,9.627,9.409,000776
997,2014-04-21,9.527,9.318,9.654,9.29,000776
998,2014-04-22,9.281,9.354,9.372,9.154,000776
999,2014-04-23,9.327,9.3,9.391,9.263,000776
1000,2014-04-24,9.29,9.3,9.409,9.254,000776
1001,2014-04-25,9.336,9.29,9.472,9.263,000776
1002,2014-04-28,9.3,9.136,9.336,9.109,000776
1003,2014-04-29,9.181,9.309,9.336,9.054,000776
1004,2014-04-30,9.281,9.245,9.309,9.2,000776
1005,2014-05-06,9.236,9.327,9.436,9.008,000776
1006,2014-05-07,9.29,9.345,9.454,9.263,000776
1007,2014-05-08,9.327,9.427,9.627,9.3,000776
1008,2014-05-09,9.427,9.482,9.545,9.318,000776
1009,2014-05-12,9.664,9.764,9.818,9.527,000776
1010,2014-05-13,9.773,9.691,9.873,9.664,000776
1011,2014-05-14,9.7,9.791,9.864,9.7,000776
1012,2014-05-15,9.791,9.518,9.791,9.454,000776
1013,2014-05-16,9.518,9.491,9.582,9.336,000776
1014,2014-05-19,9.4,9.263,9.427,9.19,000776
1015,2014-05-20,9.327,9.254,9.372,9.2,000776
1016,2014-05-21,9.2,9.281,9.3,9.127,000776
1017,2014-05-22,9.272,9.218,9.391,9.209,000776
1018,2014-05-23,9.2,9.254,9.272,9.181,000776
1019,2014-05-26,9.327,9.227,9.327,9.2,000776
1020,2014-05-27,9.218,9.209,9.272,9.2,000776
1021,2014-05-28,9.218,9.409,9.472,9.2,000776
1022,2014-05-29,9.409,9.127,9.436,9.099,000776
1023,2014-05-30,9.127,9.209,9.281,9.118,000776
1024,2014-06-03,9.218,9.172,9.3,9.163,000776
1025,2014-06-04,9.172,9.09,9.2,9.054,000776
1026,2014-06-05,9.09,9.163,9.172,9.081,000776
1027,2014-06-06,9.163,9.063,9.163,8.99,000776
1028,2014-06-09,9.036,9.072,9.218,8.999,000776
1029,2014-06-10,9.145,9.218,9.263,9.081,000776
1030,2014-06-11,9.19,9.19,9.227,9.163,000776
1031,2014-06-12,9.154,9.118,9.209,9.099,000776
1032,2014-06-13,9.118,9.218,9.272,9.09,000776
1033,2014-06-16,9.227,9.254,9.281,9.209,000776
1034,2014-06-17,9.254,9.172,9.263,9.163,000776
1035,2014-06-18,9.172,9.109,9.2,9.109,000776
1036,2014-06-19,9.109,8.872,9.136,8.826,000776
1037,2014-06-20,8.881,8.799,8.927,8.763,000776
1038,2014-06-23,8.817,8.763,8.908,8.726,000776
1039,2014-06-24,8.772,8.808,8.845,8.763,000776
1040,2014-06-25,8.808,8.826,8.863,8.772,000776
1041,2014-06-26,8.836,8.881,8.981,8.826,000776
1042,2014-06-27,8.863,8.89,8.927,8.808,000776
1043,2014-06-30,8.936,8.917,8.972,8.89,000776
1044,2014-07-01,8.927,8.917,8.945,8.899,000776
1045,2014-07-02,8.936,8.963,8.981,8.899,000776
1046,2014-07-03,8.954,8.999,9.036,8.936,000776
1047,2014-07-04,8.99,8.99,9.045,8.972,000776
1048,2014-07-07,8.99,8.963,9.027,8.936,000776
1049,2014-07-08,8.972,8.945,8.99,8.899,000776
1050,2014-07-09,9.028,8.833,9.028,8.824,000776
1051,2014-07-10,8.833,8.842,8.879,8.824,000776
1052,2014-07-11,8.842,8.898,8.944,8.824,000776
1053,2014-07-14,8.907,9.0,9.0,8.87,000776
1054,2014-07-15,9.0,8.981,9.019,8.944,000776
1055,2014-07-16,8.981,8.972,9.056,8.954,000776
1056,2014-07-17,8.963,8.889,8.963,8.861,000776
1057,2014-07-18,8.87,8.944,9.0,8.842,000776
1058,2014-07-21,8.926,8.842,8.935,8.824,000776
1059,2014-07-22,8.824,8.935,8.972,8.824,000776
1060,2014-07-23,8.935,9.0,9.093,8.916,000776
1061,2014-07-24,9.0,9.279,9.344,8.991,000776
1062,2014-07-25,9.288,9.372,9.381,9.223,000776
1063,2014-07-28,9.455,9.771,10.003,9.455,000776
1064,2014-07-29,9.752,9.771,9.817,9.659,000776
1065,2014-07-30,9.734,9.771,9.975,9.715,000776
1066,2014-07-31,9.78,9.855,9.864,9.706,000776
1067,2014-08-01,9.808,9.687,9.91,9.687,000776
1068,2014-08-04,9.762,10.022,10.059,9.715,000776
1069,2014-08-05,10.031,9.938,10.087,9.864,000776
1070,2014-08-06,9.901,9.938,10.012,9.771,000776
1071,2014-08-07,9.947,9.734,9.985,9.715,000776
1072,2014-08-08,9.734,9.752,9.808,9.669,000776
1073,2014-08-11,9.799,9.901,9.957,9.78,000776
1074,2014-08-12,9.892,9.827,9.938,9.78,000776
1075,2014-08-13,9.817,9.864,9.957,9.752,000776
1076,2014-08-14,9.827,9.724,9.901,9.724,000776
1077,2014-08-15,9.752,9.864,9.92,9.715,000776
1078,2014-08-18,9.882,9.91,9.975,9.836,000776
